0.121456285660866	0.121202475238669	0.120635217351376	0.119738174928202	0.118465440453516	0.116786381834944	0.114645195153777	0.111966184267401	0.108609903654764	0.104468785518343	0	0	0	0	0.193830382788997	0.190994856209865	0.188189259803045	0.185492060660489	0.182890113389374	0.180347948930248	0.177816796670084	0.175203511141435	0.172391546575539	0.16922097740581	0.165546015223905	0.161240804526978	0.156392292805121	0.151275293428456	0.146113189350145	0.140848775499189	0.135111413618643	0.128226256966486	0.119030575179397	0.105816892046811	0	0.192470699772946
0.134575590282882	0.134416996171697	0.134055762099313	0.133464032508249	0.132655072783188	0.131609194318948	0.130295590736593	0.128672426614473	0.126704409224959	0.124323221683273	0.121417109008273	0.117880542232394	0.113508246025974	0.108095991437618	0.101305660669644	0	0	0	0.19143172069986	0.188075852443327	0.184939458573339	0.181953761274229	0.179099868671924	0.176224578336566	0.173186601165614	0.169816955067514	0.165886894854487	0.161246428884011	0.156012983202332	0.150521524472871	0.145016873483076	0.139353909088191	0.133011733826112	0.125050887140709	0.113947032202884	0
0.144349744901919	0.144212772301119	0.143894529373188	0.143394507485297	0.142712658526803	0.141847040255135	0.140788986342425	0.139535966201263	0.138075826393929	0.136371980672691	0.13440027209559	0.132109579994061	0.129396579164735	0.12617827487465	0.122260344856587	0.117420012111639	0.111348991502135	0.103617503463233	0	0	0.193981889811387	0.190021997210107	0.186345709894681	0.182956154003451	0.179753312809235	0.176614805033781	0.173330265329408	0.169681905521917	0.165397340637687	0.160339199855516	0.154675485198601	0.148843585543801	0.143011142035814	0.136859301642392	0.129618630565731	0.119937952452086
0.153775052813133	0.153636407953127	0.153307804911004	0.152788978585992	0.152079679885637	0.151189295413458	0.150111162057889	0.148860359014236	0.147431898290776	0.145831206787814	0.144058019249881	0.142099986969548	0.139933753731548	0.137511735812868	0.134772822386814	0.13161624599865	0.127878707829811	0.123306995694206	0.117603390524314	0.110288255145897	0.100729221928207	0	0	0.191170955452257	0.187024791628012	0.183260740357824	0.179771885480115	0.176379977596187	0.17282046083675	0.168813625479219	0.164074996212498	0.158474409374106	0.152387966818071	0.146265361177312	0.140070686984107	0.133178336420788
0.163070295477905	0.162946896363237	0.16264826514165	0.162174156557772	0.16150433695725	0.160643871888675	0.159588471555811	0.15832575846703	0.156856761885392	0.155187803952457	0.153326749715623	0.15128892258426	0.149089701205228	0.146737213364926	0.144226422452852	0.141529800230785	0.138589822002462	0.135304685079508	0.131521117233684	0.126984980266026	0.121349416609066	0.114100458759244	0.104492294272242	0	0	0.191395617367156	0.186893447739797	0.182862411363575	0.179153610865745	0.175513445345023	0.171636962776161	0.167156895178538	0.161796545273874	0.155619493765166	0.149193503432479	0.142800661528023
0.170701444124988	0.170607936404128	0.170376718607861	0.170007597450075	0.169468130754761	0.168780991288217	0.167942889069348	0.166894587263317	0.165668904468469	0.164218664338513	0.162524499316842	0.160584168460156	0.158392518495934	0.155963480746757	0.153330277386812	0.150533081279901	0.147600281550785	0.144531937867689	0.141280732806736	0.137755302785423	0.133781222474689	0.129081294040162	0.123266601655479	0.115733121918223	0.105611105600203	0	0	0.19069301535473	0.185952800747694	0.181772932279139	0.177898447262185	0.174008374910912	0.169699470923935	0.16457364608634	0.158465092193475	0.151800940714446
0.176917540945414	0.176835566141867	0.176628308394425	0.176295591369522	0.175835622332354	0.175245660835124	0.1745285163262	0.173673154381948	0.172667721347124	0.171505226431029	0.17016791733593	0.168606891734028	0.166811554666037	0.164741739494321	0.162367789147145	0.159673212796977	0.156684976315762	0.153472077645569	0.150101712591093	0.146623529797522	0.143008577736624	0.139160762342151	0.134890273335635	0.129896563203247	0.123659245369447	0.115466530444212	0.10427199649541	0	0	0.18911734502232	0.184317627905868	0.180066551183487	0.176032214482727	0.17178264748605	0.166845267292668	0.160875105460295
0.183047849489714	0.182959121833891	0.182729579364351	0.182359023344735	0.181856001184484	0.18124021972456	0.180490994727929	0.179623694609753	0.178647408450709	0.17754996062287	0.176336385496415	0.174986120362207	0.173487397880558	0.17181266254711	0.169913538524606	0.167731697781956	0.16521501490386	0.162333664053264	0.15906491313615	0.155484888160432	0.151700395152332	0.147807850499573	0.143815241795329	0.13961243211404	0.134964475401845	0.129491139708052	0.122563193461487	0.113254256643939	0.100231634485538	0	0.192236050804584	0.186795055523386	0.182063391436057	0.177787450184899	0.17349365078155	0.168674560822116
0.190385132255281	0.190272551540904	0.189975861150603	0.189520951579456	0.188891120564405	0.18808615114825	0.187166178765593	0.186088337326077	0.184927981033757	0.183646968706533	0.182286305078431	0.180852863864593	0.17932914650101	0.177714811251666	0.175994825135177	0.174129352412846	0.172071179148698	0.169746794575233	0.167077276973781	0.164012120367905	0.160468929054287	0.156537382064074	0.15235761130379	0.148071529576565	0.143705612440301	0.139115369181029	0.134011859735109	0.127851991219528	0.119828929780915	0.108703372613106	0	0	0.189155201984179	0.183897495057883	0.179314292481772	0.174901632079028
0	0	0	0	0	0	0	0	0.19266510669031	0.191026955896106	0.189283376697588	0.187464270910741	0.185597729656456	0.183702900394196	0.181786061307012	0.179838599919538	0.177835180317655	0.175731446060013	0.173462870952214	0.170948169691126	0.168099899125235	0.164767949128176	0.160926850179424	0.156626464383796	0.152058221314066	0.147408889337669	0.142676876884401	0.137655272136377	0.131918066049768	0.124718709522028	0.114955059472272	0.100939210287156	0	0.191336087306482	0.185555792057603	0.180614614247982
