3.4633,3.6089,0.371,0.47078,0.60366,3.5234,3.6584,3.8188,6.1051,0.32914,0.49465,1.3057,2.9184,3.2111,3.619,4.9589,5.7234,6.138,0.66691,1.8123,2.3722,2.943,4.1823,5.0425,5.5561,1.6817,2.4837,3.285,4.4421,5.0497,5.5271,6.1872,0.57883,1.0194,1.4154,1.9787,2.6012,3.0297,3.3859,4.1285,5.8475,0.86958,1.9786,2.2498,2.3388,2.4891,2.815,3.1503,3.3191,3.3006,2.954,2.3629,2.2387,2.2656,2.1653,2.0087,1.9251,1.9376,1.9976,2.0119,1.9174,1.7748,1.6651,1.5917,4.6679,4.5123,4.2365,3.9288,3.7454,3.6144,3.4006,3.0385,2.6339,2.303,1.9719,1.4781,0.89854,0.53931,0.13079,3.7358,3.3632,2.6031,1.8463,1.4257,0.93613,0.16056,5.7798,5.2837,4.5687,3.6592,3.1103,2.549,1.2588,0.61668,0.45805,3.6263,3.7275,4.6529,0.03106,0.35058,2.2836,3.3383,3.6117,5.8776,0.238,0.51199,3.2112
3.3514,2.5521,1.0212,0.50778,0.33837,3.4569,3.4679,3.631,4.3405,5.9567,0.22527,0.82452,1.9817,2.8704,3.4966,4.3687,5.3616,6.0591,0.49448,1.4572,2.258,2.8878,3.7711,4.8496,5.539,0.83973,2.4246,3.0235,3.9414,4.7188,5.1496,5.5945,6.2645,0.59367,0.99325,1.4474,2.3425,3.153,3.5902,4.5404,5.5207,5.4451,5.2599,5.3169,5.6825,5.9681,5.9393,5.8049,5.7885,5.9891,0.054835,0.29376,0.31863,0.29403,1.559,2.2634,2.3257,2.3633,2.3812,2.3209,2.1809,2.0168,1.8264,1.5633,1.2246,0.91206,0.67472,0.40704,6.2577,5.7453,5.2726,4.6337,3.7338,3.0663,2.4975,1.8128,1.2496,0.87442,0.46988,6.2115,5.739,5.3588,4.8485,4.1151,3.5002,2.9401,1.2427,6.1493,5.0498,4.0871,3.4544,2.7725,1.9886,1.294,0.62622,6.1637,5.4353,4.7414,3.9839,3.2342,2.5383,1.7454,0.9031,0.21111,5.7724,4.7598,3.9116
3.5122,2.0013,1.6237,0.94866,0.23931,0.22873,3.1954,3.5982,4.0285,5.0198,0.082371,0.74246,1.4519,2.6254,3.5119,4.1491,5.0685,6.1253,0.47581,1.1238,2.3174,3.0613,3.3164,3.8446,6.2814,5.9733,5.7573,2.139,2.1941,2.4681,3.1807,3.9171,4.2844,4.5755,5.0244,5.5527,5.8721,6.0887,0.12986,0.99964,3.4281,4.8299,5.1569,5.3334,5.5045,5.7276,5.9565,6.115,6.2112,6.2724,6.2829,6.1589,5.9047,5.6418,5.3059,4.908,4.6497,4.5896,4.634,4.5807,4.1369,3.3652,2.4014,1.6157,1.2749,1.0828,0.8877,0.65225,0.43583,0.25489,0.032982,5.9768,5.5662,5.2212,4.9202,4.3906,3.19,1.8818,0.53418,0.18102,6.1779,5.666,5.0359,4.5512,4.0576,3.3479,2.6427,2.1091,1.393,0.31693,5.959,4.9378,2.8655,2.3367,0.91838,0.029146,5.8731,4.9295,3.8265,3.3739,2.7377,1.3565,0.82124,0.44533,5.3253,4.476,4.2256
6.0505,0.82034,2.2709,3.0253,3.4818,6.2049,0.18212,0.2468,3.5244,3.4985,3.4486,0.45405,0.20853,0.049704,6.2603,2.5692,2.6023,2.7193,3.6277,4.9541,5.3261,5.8342,1.0051,1.6977,2.0201,4.9177,5.4684,0.19598,1.4982,1.9796,2.4755,3.2455,3.8752,4.2462,4.6492,5.2732,5.8456,6.212,0.32892,1.3772,2.6498,3.9838,5.0942,5.3403,5.4451,5.6364,5.9917,0.0073045,0.14745,0.15653,6.1615,5.3584,5.2461,5.3124,5.1746,4.9636,4.8589,4.8933,5.0126,5.0761,4.9557,4.7455,4.5845,4.3455,1.448,1.3233,1.1295,0.86144,0.68221,0.56854,0.38053,0.023062,5.8697,5.5369,5.2594,4.8132,4.1461,3.8166,3.8155,0.54533,0.39838,6.0988,5.2625,4.7898,4.3311,3.5565,2.8049,2.3028,1.6165,0.57581,6.2773,5.7577,4.0227,3.4301,3.1822,0.25291,0.15938,6.0488,3.6251,3.5612,3.4895,0.71237,0.76205,1.0471,3.457,4.1042,4.7864
6.2561,0.0014972,3.2132,3.2831,3.4384,4.996,0.041197,0.3364,1.1422,2.7561,3.2685,3.8914,5.1974,5.9885,0.29426,1.2805,2.2625,2.8904,3.6661,4.7084,5.4275,6.0717,0.84434,1.7859,2.4012,4.0509,5.3409,6.0915,1.0617,1.7749,2.2344,2.8906,3.6703,4.1482,4.548,5.2092,5.9931,0.17936,0.62309,1.6673,2.5008,2.6325,1.8448,6.202,5.6379,3.3538,2.1126,1.7883,1.8397,2.5539,3.5277,3.8836,4.1866,4.7189,5.0768,5.1208,5.1281,5.1954,5.3051,5.3465,5.2376,5.0584,4.8794,4.6471,4.2265,3.7125,3.4031,3.0272,2.2768,1.7406,1.3849,0.89204,0.24846,6.0608,5.6974,5.1605,4.5009,4.1244,3.7742,2.9591,2.18,1.7191,0.8686,6.0273,5.4562,4.6424,3.4743,2.8734,2.1895,1.0429,0.38703,6.1305,5.0308,4.2293,3.8265,2.9736,1.806,1.4913,1.1551,5.7686,5.3501,5.2695,4.2634,2.7975,2.7331,2.565,0.062559
0.18505,5.7194,4.299,3.5782,3.4896,4.0374,6.2698,0.40893,0.96604,2.229,3.2408,3.8851,4.7655,5.8792,0.3722,1.1191,2.1413,3.0426,3.7445,4.6519,5.6996,0.1357,0.96163,2.3152,3.0717,3.775,5.1206,5.6616,5.8438,6.2369,0.78966,1.0466,1.0306,1.0439,1.4166,1.9409,2.1706,2.3194,2.5585,3.1504,1.2689,1.577,1.7549,1.8969,2.0857,2.353,2.6071,2.7775,2.9094,3.07,3.3043,3.5313,3.4789,2.7542,0.96851,0.5215,0.38037,0.31219,0.2107,6.2427,5.9172,5.6009,5.1666,4.6639,4.3079,4.0846,3.8889,3.666,3.4461,3.248,3.013,2.6708,2.2505,1.8812,1.5518,0.87991,5.5308,4.5768,3.7457,3.3045,2.9533,2.4543,1.8372,1.2986,0.76747,0.079753,5.6396,5.0345,4.286,3.2187,2.404,1.1705,5.9492,5.2596,4.2125,3.2245,2.6329,1.8438,0.8081,0.1604,5.8085,4.7554,3.9388,3.3819,2.5411,1.4581,0.77337
1.5724,4.1638,4.6025,5.006,5.6358,2.1882,2.2874,1.5513,0.84335,0.62927,4.2279,4.0051,3.9771,3.3839,0.92861,0.64698,5.6919,5.0502,5.3634,1.5579,1.7824,2.2033,3.6933,4.3776,4.5578,3.6543,2.1386,3.8876,4.7906,5.1156,5.6098,0.10476,0.65574,0.98605,1.3878,2.0105,2.5475,2.8965,3.3209,4.6017,5.8483,0.73521,1.6253,1.8831,1.9972,2.1866,2.5386,2.8531,3.0028,2.9876,2.3888,1.169,1.1994,1.3834,1.3451,1.218,1.1558,1.1848,1.2925,1.3835,1.2807,1.0682,0.77248,4.6652,4.3077,4.1784,3.9963,3.7748,3.6604,3.6059,3.4623,3.1316,2.702,2.3925,2.1818,1.8431,1.1449,0.82052,1.4725,3.6071,3.5303,3.0239,2.2183,1.6992,1.2319,0.49025,5.9943,5.4644,4.8019,3.7424,3.1035,2.5771,0.69948,0.062917,5.7871,3.3718,3.1297,2.5554,0.64209,0.35472,0.073307,4.2811,3.8921,3.8304,1.922,1.0222,1.1381
2.584,3.4791,4.7943,5.7337,0.15442,1.4241,2.5291,3.1425,4.1814,5.4775,6.0899,0.60173,1.9277,2.6358,3.2846,4.4291,5.3067,5.9099,0.5287,1.5513,2.1871,2.8937,4.0052,4.7745,5.3576,0.6425,1.8439,2.8022,4.335,4.928,5.447,6.2325,0.62883,1.0394,1.4749,2.1431,2.7565,3.1491,3.6112,4.7892,5.7388,0.2,1.6285,1.9909,2.0117,2.0556,2.4382,2.9488,2.9549,1.8466,1.0995,1.0462,1.1871,1.4004,1.509,1.4971,1.4746,1.5043,1.5953,1.6819,1.6466,1.5262,1.4147,1.2755,5.8308,4.7614,4.5433,4.1799,4.1802,4.2215,4.1063,3.7414,3.1847,2.8089,2.5963,2.2541,1.5612,1.1468,0.85277,6.1066,5.0203,4.5051,3.5374,2.571,2.0496,1.3242,0.31316,5.9962,5.398,4.2737,3.5439,3.0863,1.8345,0.86733,0.62352,5.7491,4.1726,4.2538,5.2393,0.95888,1.4285,2.4221,3.9396,4.7652,5.6718,0.57256,1.7075
2.8016,3.0606,5.5186,5.9929,0.21547,1.5063,2.5846,3.2644,4.2065,5.2953,6.1146,0.68203,1.6797,2.565,3.3935,4.3277,5.2417,6.069,0.68579,1.6355,2.4821,3.3636,4.3631,5.2348,6.0567,0.75579,1.6236,2.3173,3.2175,4.2847,5.0518,6.2625,1.2604,1.847,2.4869,3.2586,3.7899,4.1237,4.4431,4.8428,4.5787,3.9941,3.9593,4.0537,4.2847,4.6851,5.0891,5.402,5.8272,0.51382,1.2759,1.5849,1.8026,2.0086,2.1592,2.2213,2.2127,2.158,2.0732,1.9701,1.845,1.6617,1.3791,1.0209,0.69645,0.4797,0.35615,0.25948,0.12176,6.2146,5.9757,5.6729,5.3071,4.9284,4.5514,3.9554,2.4869,1.4862,0.81247,0.21917,5.9711,5.426,4.8221,4.1971,3.5794,2.9211,2.1944,1.4603,0.70436,6.0682,5.0572,4.0773,2.8914,1.8694,1.0639,0.11427,5.4836,4.794,3.9906,2.9659,2.2704,1.6647,0.47882,5.8816,5.5247,4.717,2.903
3.2288,1.2004,0.55574,0.35067,0.35432,3.0388,3.1992,3.546,4.5226,5.5862,0.023311,0.80128,1.6789,2.6221,3.5193,4.2734,5.287,0.60104,1.6721,3.6055,4.4446,5.0605,5.9787,0.5084,0.91707,1.1469,1.3259,1.5308,1.7277,1.9859,2.4017,2.9658,3.4421,3.7963,4.1825,4.7001,5.2253,5.6368,6.0842,1.8343,2.9829,3.6124,4.1183,4.389,4.5328,4.6848,4.9216,5.1801,5.2687,4.784,3.7393,3.4468,3.383,3.3767,3.3895,3.3973,3.3772,3.2981,3.109,2.793,2.4712,2.0356,1.1613,0.71595,0.54348,0.37165,0.13085,6.2312,0.0095527,0.18205,0.19561,6.2393,5.8821,5.6417,5.503,5.2719,4.6923,4.2268,4.6781,0.50939,0.30762,6.0566,5.3266,4.7759,4.2606,3.5504,2.8059,2.2306,1.5592,0.60332,6.1874,5.5848,3.978,3.0819,2.2551,0.17955,6.0272,5.3087,3.7963,3.2679,2.7708,1.328,0.54192,0.16326,5.4271,4.012,3.6392
