0.067878,0.94414,2.324,3.0355,3.7605,4.9801,5.8857,0.30779,1.3171,2.328,3.0638,3.9305,4.9509,5.7058,0.14018,1.1569,0.93846,0.019517,0.59187,1.4039,2.2271,2.9347,3.6719,4.4523,5.1124,5.6684,6.2183,0.27072,0.096982,0.08328,0.38883,0.89131,1.368,1.6947,1.9743,2.3385,2.7737,3.152,3.4549,3.7216,3.8762,3.6496,3.4666,3.5154,3.6414,3.8072,3.988,4.1488,4.3061,4.501,4.756,5.0225,5.1514,5.0906,5.0082,5.0261,5.0349,2.9722,3.0433,3.1612,3.0652,2.795,2.5642,2.4576,2.387,2.2278,1.94,1.6575,1.4242,1.1013,0.48716,6.1056,5.6066,4.5008,3.4994,3.1504,2.6581,1.9004,1.4108,1.0274,0.37255,5.8204,5.2902,4.6954,3.4548,2.6825,2.045,0.42467,6.0191,5.5014,4.1137,3.3545,3.0029,1.9301,0.67534,0.47683,0.40058,3.7727,3.9487,4.6106,6.0399,0.57886,1.7362,2.7363,3.3613,4.5653,5.7714
5.8355,0.26686,1.5034,2.449,3.0939,4.1958,5.307,5.9535,0.57534,1.8123,2.5222,3.282,4.5885,5.412,6.0828,1.4313,2.4587,3.5293,5.529,6.2295,0.94301,2.036,2.7236,3.4762,4.4221,5.124,5.6982,0.19096,0.95872,1.3739,1.7664,3.0568,4.1198,5.3701,0.34341,0.82738,1.325,1.9553,2.5048,2.8789,3.1845,3.5134,3.8294,4.0547,4.2321,4.4289,4.6145,3.9859,3.3604,3.3603,3.3249,3.2146,3.1557,3.2522,3.4116,3.5012,3.4475,3.2487,3.0959,3.1661,3.3363,3.1788,1.7261,1.2981,0.94208,0.1654,6.0663,6.1106,6.2101,5.9949,5.4554,5.1578,4.9741,4.5664,3.734,3.3545,3.259,2.7381,1.4543,1.2451,0.9589,5.7307,5.1228,4.8083,3.5787,2.5371,2.1826,1.0557,5.9905,5.6328,4.6646,3.1767,2.8395,2.2313,0.4386,0.093897,6.1389,3.8395,3.5084,3.579,5.5938,0.30956,0.70625,1.8825,3.0335,3.7434,4.9207
4.9724,6.0314,0.63986,1.6605,2.4946,3.4282,4.6142,5.3919,6.1882,1.2625,2.1172,2.8148,4.398,5.3847,6.1458,1.6781,2.5379,3.3436,4.7131,5.5422,6.2529,1.0911,2.0083,2.6741,3.7276,4.8566,5.5667,0.44424,1.6083,2.21,2.9871,3.8989,4.4538,4.9717,5.7202,0.16071,0.70697,1.3212,2.0828,2.6901,3.1421,3.6521,4.25,4.6811,5.0185,5.6487,0.47058,1.1679,1.7348,2.2835,2.6249,2.7702,2.8499,2.9748,3.1648,3.3406,3.419,3.3658,3.2196,3.4669,5.6702,5.8405,5.9749,6.0317,5.9301,5.7039,5.486,5.327,5.1771,4.967,4.7484,4.6938,4.78,4.8839,4.8572,4.6468,4.5832,4.5328,4.2869,3.5853,2.8914,2.5846,2.275,6.2783,6.073,2.265,2.3966,2.1854,0.35439,5.9942,5.754,3.668,2.9366,2.6928,0.79107,6.2579,6.0532,5.0443,3.397,3.2468,3.1335,0.29269,0.311,0.57723,2.4126,3.3404,3.9055
3.3517,4.2767,5.6367,0.067242,0.86006,2.0209,2.9041,3.6907,4.6584,5.566,0.1029,0.96751,1.6861,2.1579,1.7424,2.0155,2.5682,3.1502,3.9604,4.8228,5.4904,6.1569,0.68431,1.3841,1.858,2.2669,2.6804,2.7928,2.8385,3.0659,3.5233,4.1163,4.5646,4.8842,5.2446,5.7333,6.176,0.17697,0.37455,0.45591,5.7081,5.8082,6.0778,6.2787,0.2207,0.54686,0.90521,1.171,1.404,1.7229,2.1522,2.5084,2.6736,2.7298,2.8384,3.1228,3.4922,3.9345,6.1613,0.14765,0.025675,6.1028,5.9467,5.8693,5.7979,5.6412,5.3791,5.0912,4.8238,4.5132,4.028,3.3988,2.7312,0.36863,6.2385,5.955,5.4627,4.8718,4.4209,3.9693,3.305,2.5739,2.0152,1.3385,0.19984,5.7007,4.8829,3.1487,2.5332,1.8121,0.30873,6.0488,5.6093,3.8601,3.234,3.0998,0.10991,0.048113,0.24993,2.3845,3.0167,3.3801,5.2584,6.0977,0.23487,1.5529,2.8228
2.9827,3.7623,4.9685,5.8575,0.32293,1.4599,2.4118,3.1288,4.1516,5.1829,5.8892,0.50614,1.63,2.335,3.0871,4.7238,5.67,2.4319,3.0421,3.8013,4.8175,5.5618,6.2146,0.7347,1.4898,2.0493,2.612,3.2816,3.7752,4.0342,4.2891,4.7655,5.0755,4.6546,4.3136,4.4482,4.8884,5.3962,5.7595,6.0208,6.2815,0.29607,0.55209,0.7335,0.89918,1.102,1.2897,1.1528,0.74667,0.49294,0.26104,6.2655,6.1815,0.070645,0.25258,0.31255,0.22812,0.085718,0.15219,0.41074,0.56596,0.46473,6.2507,5.7997,5.7806,5.8545,4.9852,4.2675,4.0563,3.6471,2.881,2.3555,2.0401,1.5637,0.80953,0.37276,0.082464,5.6946,4.8038,4.3581,3.7964,2.6753,1.998,1.4747,0.30701,5.6776,5.1693,3.9326,2.8332,2.3711,1.1909,6.2587,5.8776,5.0098,3.4427,3.1365,2.7786,0.45974,0.28744,0.40653,3.0827,3.4773,3.9326,5.4911,0.12239,0.82437,2.0885
2.5266,3.5684,4.5105,5.4178,0.011639,1.2014,2.1363,2.8542,4.0291,5.1325,5.8002,0.56632,1.8608,2.5397,3.5019,4.9586,5.6675,0.35162,1.8803,2.6019,3.594,4.984,5.6921,0.27129,1.4599,2.1543,2.8061,3.8017,4.5468,5.0324,5.7626,0.45878,1.0453,1.7341,2.9446,3.6856,4.271,5.0218,5.6715,6.0948,0.19091,0.64747,1.0772,1.3607,1.6148,2.1354,3.4318,4.4377,5.2053,5.6924,5.8864,5.9521,6.0256,6.1805,0.094644,0.23663,0.27406,0.22808,0.29957,1.4016,2.163,2.4392,2.6552,2.7381,2.625,2.4202,2.2712,2.2149,2.2333,2.2713,2.2421,2.1855,2.1265,1.9959,1.6902,1.3244,1.1027,0.88598,0.3972,5.898,5.3975,4.9626,2.5142,1.867,0.67852,5.8019,5.3336,4.5816,3.3477,2.7382,2.0818,0.62608,6.2103,5.6531,4.0951,3.3444,2.9464,1.5058,0.48938,0.25709,5.9125,3.7624,3.7347,4.0556,0.16242,0.68214,1.3084
0.21847,0.87504,2.4447,3.2663,3.8787,4.8433,6.024,0.46774,1.0188,1.7587,2.8802,3.1304,3.0472,3.2907,4.1967,5.0988,5.6467,0.0027428,0.92769,1.6782,2.2233,2.8836,3.7075,4.2185,4.4327,4.5843,4.9864,5.3812,5.6363,5.9556,0.2016,0.79577,1.1983,1.5166,1.9504,2.536,2.9425,3.0379,2.0297,1.1363,1.4846,2.0721,2.4653,2.7199,3.0226,3.5108,4.0268,4.4014,4.7846,5.2876,5.7206,5.9512,6.0726,6.1906,0.075972,0.24889,0.34399,0.3406,3.4573,3.2975,3.1353,2.9882,2.8838,2.8032,2.6926,2.5107,2.2625,1.9903,1.7258,1.4656,1.2147,1.6079,3.0271,2.8756,2.655,2.3531,1.9288,1.4504,0.98972,0.48774,6.1399,5.4656,4.8583,4.1002,2.8758,1.8655,0.30623,5.4162,4.7988,3.8184,2.7856,2.2069,1.4016,0.082989,5.7776,5.1801,3.3876,2.8613,2.5592,0.22738,6.1407,6.1146,2.9321,3.0696,3.2508,4.195,6.0863
0.010066,0.7652,1.863,2.853,3.6648,4.6468,5.607,0.15636,1.073,1.9789,2.7878,3.6576,4.4904,5.1322,5.7007,5.8813,5.7292,6.0675,0.38694,1.1972,1.9253,2.5548,3.2541,3.991,4.5919,5.1141,5.6896,6.2396,0.30178,0.51984,0.79151,1.1591,1.3654,1.355,1.3533,1.5555,1.9327,2.2784,2.5266,2.7431,2.9943,3.2619,3.4672,3.6199,3.7874,4.021,4.2559,4.2511,3.9671,3.6019,2.9935,2.1928,2.1888,2.6719,3.0275,3.1398,3.1344,3.3194,3.7003,3.8396,3.8256,3.6836,3.398,3.1279,2.9966,2.8396,2.4012,1.7193,1.2076,0.68187,6.1451,5.484,5.0625,4.5083,3.7835,3.3157,2.915,2.2167,1.4565,0.95762,0.32341,5.6061,4.931,4.3323,3.1388,2.2762,1.7047,0.29144,5.6537,5.1622,3.7425,2.8026,2.4292,1.2191,6.2726,6.0209,5.4059,3.3162,3.2301,3.3884,6.2811,0.25142,0.74087,2.6116,3.3496,4.002,5.3337
6.2629,0.95439,1.7883,2.7095,3.7975,4.7873,5.5735,0.22987,1.3576,2.1513,2.9316,4.0856,4.9739,5.6347,0.45956,1.5989,2.1653,4.4256,5.7508,0.49303,1.8889,2.5411,3.2195,4.1473,4.882,5.4394,6.1105,0.58212,1.0915,1.4658,2.0045,2.7503,3.0731,1.7043,0.98673,1.2473,1.7819,2.3362,2.7259,3.0391,3.3829,3.7571,4.0419,4.2204,4.3955,4.7349,6.1926,1.8507,2.4124,2.6309,2.6878,2.6994,2.7698,2.9349,3.1186,3.2336,3.262,3.298,3.9894,4.8708,5.0846,5.2604,5.4357,5.4809,5.3322,5.1518,5.1173,5.3792,6.024,6.1789,5.8813,5.5927,5.3872,5.1374,4.723,4.2804,3.9651,3.6061,2.8985,2.1025,1.5619,0.15512,5.0916,4.4844,3.306,2.4462,1.9278,1.0081,6.2187,5.6691,4.8479,3.4682,2.923,2.255,0.58587,0.10075,5.9881,4.0144,3.5529,3.4537,0.96279,0.6013,0.77175,1.738,3.6172,4.1398,4.9347
3.0853,3.1344,3.5158,6.2064,0.0048854,0.086135,1.4534,2.7638,2.8337,3.0278,4.2274,5.2507,5.6125,6.159,1.0104,1.7665,2.2467,2.9549,3.923,4.4779,4.8482,5.4075,6.1258,0.11948,0.24816,0.57806,1.2206,1.7404,2.0724,2.4427,2.9907,3.5013,3.8061,4.049,4.4132,4.8701,4.6622,3.9739,3.8654,4.0453,4.4322,4.8588,5.1474,5.3671,5.7129,0.13872,0.90635,1.5187,2.1372,2.5693,2.7716,2.8675,2.9532,3.0731,3.1998,3.2636,3.2089,2.896,0.61703,0.049541,6.1392,6.0355,5.9596,5.8535,5.6866,5.4721,5.2425,5.016,4.8096,4.7589,5.7086,6.1895,6.0738,5.8412,5.5286,5.1534,4.7437,4.2987,3.7972,3.2407,2.6485,2.0031,1.2302,0.040585,4.3986,3.2868,2.4166,1.6303,0.89865,0.097781,5.5346,4.7846,3.9689,2.9638,2.1687,1.4039,0.19066,5.6512,5.0686,3.7294,2.8047,2.45,1.4838,6.2085,6.0038,5.8626,3.2106
