3.8438,4.9462,6.099,0.77786,1.6521,2.9384,3.9632,4.7577,5.9922,0.8081,1.5941,2.6989,3.7956,4.5774,5.5118,0.24645,1.0162,1.7936,2.6837,3.4424,4.1115,4.8508,5.5843,6.2093,0.5399,1.2022,1.8191,2.3586,2.8995,3.4609,3.9638,4.4004,4.8488,5.338,5.8055,6.2364,0.4104,0.91595,1.3928,1.8079,2.223,2.664,3.0608,3.3761,3.6423,3.8756,4.0379,4.0906,4.0567,3.989,3.9177,3.8516,3.7959,3.7523,3.7143,3.6737,3.6257,3.5706,3.5079,3.4306,3.3288,3.1993,3.0531,2.9072,2.7639,2.606,2.4212,2.2325,2.0949,2.0685,2.1808,2.2678,2.1627,1.931,1.6079,1.183,0.70725,0.23842,6.0057,5.3872,4.7468,4.0904,3.2986,2.4716,1.6903,0.79394,6.207,5.4415,4.5692,3.7165,2.996,2.1484,1.2538,0.56838,6.0422,5.0197,4.3702,3.7002,2.3821,1.7681,1.4651,5.685,5.2282,5.4488,0.79739,2.0599,2.7918
3.7066,4.4873,5.9933,0.66575,1.3719,2.6195,3.7626,4.4852,5.5399,0.47354,1.2437,2.1812,3.3931,4.2118,5.0655,6.2112,0.77185,1.5269,2.5201,3.3564,3.999,4.7648,5.5661,6.1675,0.46661,1.1624,1.7934,2.2848,2.7725,3.3039,3.7368,4.0463,4.3673,4.7803,5.2001,5.5403,5.8352,6.14,0.15656,0.39425,0.58906,0.80447,1.0645,1.3085,1.4649,1.5732,1.7376,2.0111,2.3272,2.5811,2.7713,2.9722,3.2159,3.4359,3.5818,3.6575,3.6808,3.6746,3.6554,3.6121,3.5146,3.3437,3.1285,2.9281,2.7392,2.4807,2.097,1.6725,1.2498,0.6878,6.2683,5.719,5.2344,4.6427,4.1318,3.7765,3.3718,2.8285,2.3697,2.0292,1.6159,1.1019,0.81312,0.68591,0.37195,6.0607,5.5763,5.1284,4.4375,3.6774,3.13,2.4805,1.5556,0.92886,0.40375,5.6224,4.8418,4.5471,3.6748,2.2295,2.2535,2.686,5.2683,5.9376,0.26238,1.4222,2.9749
3.6357,4.3049,5.8662,0.57661,1.2327,2.4389,3.6296,4.323,5.3047,0.26054,1.0033,1.8332,3.0554,3.8497,4.5374,5.7262,0.32959,0.81746,1.8872,3.2083,3.3251,2.3028,0.51408,0.069522,5.673,3.0623,2.608,1.9117,1.0947,1.4243,2.4431,2.9457,3.3417,3.8549,4.4153,4.8274,5.1249,5.425,5.7691,6.0967,0.09136,0.35009,0.61531,0.86543,1.0621,1.2155,1.3705,1.5514,1.7291,1.8358,1.8382,1.7824,1.7379,1.679,1.1249,0.1093,6.1912,6.0012,5.672,5.3652,5.2146,5.1801,5.151,2.1859,1.8134,1.356,1.0838,0.8803,0.59645,0.19001,6.06,5.7159,5.3623,4.9274,4.4879,4.1066,3.6885,3.162,2.6487,2.2069,1.7026,1.0994,0.63142,0.29969,6.1427,5.5942,5.3048,5.0553,4.4468,3.6824,3.2508,2.7484,1.7504,1.1088,0.74784,6.0962,5.0476,4.8478,4.6257,2.4366,2.442,2.7416,4.7855,6.021,0.19946,1.0391,2.9527
2.8891,3.2231,3.696,5.4103,0.017468,0.65559,1.8642,2.9001,3.6345,4.6165,5.6166,0.10736,0.96043,1.8866,2.6697,3.436,4.2751,5.0518,5.7615,0.2242,0.97365,1.6532,2.3163,3.0073,3.6687,4.2765,4.8857,5.5093,6.0913,0.34437,0.88861,1.446,1.9605,2.4361,2.9383,3.4752,3.9748,4.4336,4.9078,5.3834,5.7889,6.1214,0.14218,0.43058,0.67276,0.84366,0.94843,1.0011,1.006,0.96161,0.87666,0.7733,0.67523,0.5983,0.54514,0.50444,0.45917,0.39839,0.32255,0.23993,0.15837,0.078404,6.2773,6.1857,6.0985,6.0451,6.0636,6.1582,6.2348,6.1937,6.0403,5.8111,5.5212,5.1781,4.7986,4.3919,3.9425,3.4362,2.8921,2.3251,1.7019,1.0052,0.28905,5.8146,4.912,3.9935,3.1165,2.1012,1.1905,0.42183,5.7985,4.9257,4.244,3.434,2.4818,1.8181,1.1478,0.055876,5.5959,5.1169,3.9971,2.9345,2.6367,2.0761,0.01422,6.1965,0.090223
0.52785,1.5429,2.9406,3.8186,4.7033,5.9951,0.70834,1.5685,2.7388,3.7901,4.6536,5.7202,0.48,1.3327,2.2885,3.2689,4.0802,4.9062,5.7822,0.25521,0.95944,1.7145,2.4326,3.0741,3.7299,4.4089,5.0257,5.586,6.1461,0.3903,0.80552,1.1322,1.4632,1.8311,2.1777,2.4763,2.7533,3.0234,3.2635,3.4749,3.7075,4.0007,4.3318,4.6074,4.7849,4.9609,5.2585,5.6479,5.9955,6.2552,0.16505,0.31563,0.4399,0.54346,0.62044,0.6577,0.64801,0.60768,0.56133,0.50531,0.40996,0.25459,0.068779,6.1891,6.037,5.8112,5.4496,5.0619,4.7283,4.0608,2.5136,1.9421,1.2522,0.5373,0.27167,0.099375,5.9422,5.3508,5.2278,5.4162,5.5736,5.0875,4.6536,4.3981,3.9441,3.1616,2.5506,2.0576,1.3132,0.50126,6.2479,5.5956,4.6071,4.0084,3.5235,2.3654,1.6106,1.3757,0.43013,5.2588,5.3246,5.7971,2.1386,2.7026,3.3478,4.8185,6.0717
0.42481,1.2807,2.7734,3.6773,4.4426,5.7757,0.53181,1.2739,2.4588,3.5892,4.3284,5.404,0.31933,1.0578,2.0474,3.3014,4.0233,4.8865,6.1147,0.51099,1.1466,2.1749,2.908,3.4073,4.1383,5.0145,5.571,6.0642,0.57894,1.3223,0.79322,6.2251,0.14735,0.67428,1.2433,1.6009,1.8469,2.1357,2.5062,2.8589,3.1517,3.4257,3.7086,3.9631,4.1438,4.2906,4.4779,4.7411,5.0271,5.214,5.2745,5.446,0.14047,0.95108,1.2588,1.468,1.573,1.5077,1.3664,1.2532,1.1214,0.81872,0.25449,6.0972,5.7146,4.9761,4.3931,4.09,3.7406,3.2471,2.8113,2.5032,2.1685,1.706,1.2845,0.98048,0.61334,0.055218,5.8545,5.5459,5.1678,4.5541,4.212,4.1206,3.8288,3.0631,2.5485,2.1862,1.4764,0.56966,0.095239,5.8271,4.6883,4.086,3.7416,2.5057,1.6072,1.5165,1.3293,5.1198,5.3607,5.9426,1.7334,2.6512,3.303,4.4616,5.9557
0.24052,0.85689,2.0888,3.3444,3.9039,4.8205,6.2575,0.52399,1.1032,2.5156,3.1746,3.4986,4.2684,5.3577,5.788,6.272,0.93695,1.7412,2.2902,2.9997,3.8749,4.5236,5.1035,5.8412,0.28486,0.84421,1.4284,2.1481,2.8001,3.3476,3.9756,4.7003,5.2966,5.8089,0.12659,0.735,1.1735,1.5531,2.0033,2.4621,2.805,3.0582,3.2965,3.5409,3.7391,3.8628,3.9359,3.9765,3.9715,3.9058,3.806,3.6954,3.572,3.4512,3.3744,3.3504,3.3356,3.284,3.1895,3.0939,3.0536,3.0823,3.1377,3.1715,3.2123,3.3484,3.5369,3.6035,3.48,3.2187,2.9278,2.6519,2.345,1.9661,1.5723,1.2118,0.80678,0.27575,6.0145,5.5474,4.985,4.1923,3.635,3.4547,5.8033,5.5483,3.5238,3.1811,2.8005,1.4609,0.72258,0.41366,5.4471,4.3561,4.2374,3.8949,1.4375,1.6776,2.5471,4.4141,5.2515,6.1644,0.9827,2.3352,3.274,4.0305,5.4643
3.6481,5.1328,0.084235,0.77516,2.0081,3.2381,4.0422,5.1471,0.0064375,0.85984,1.8619,2.9113,3.7602,4.6609,5.618,0.14988,0.94714,1.8033,2.5766,3.2845,4.0343,4.773,5.4384,6.1053,0.52266,1.1815,1.7912,2.4149,3.0388,3.5878,4.074,4.5622,5.0396,5.433,5.7674,6.1339,0.25378,0.51391,0.55243,0.60545,0.93407,1.4487,1.8645,2.174,2.4665,2.7408,2.9466,3.1081,3.2631,3.4111,3.523,3.5828,3.6131,3.6417,3.6713,3.6838,3.6628,3.6144,3.5571,3.4946,3.4129,3.3029,3.1855,3.094,3.027,2.9559,2.895,3.0155,3.3709,3.556,3.4887,3.2063,2.8224,2.5139,2.2437,1.8275,1.2221,0.7516,0.26881,4.1524,3.4458,2.5909,1.7786,1.2565,0.66054,6.1641,5.5259,4.963,4.1988,3.4367,2.8899,2.2034,1.2756,0.72484,0.24254,5.3944,4.7253,4.5279,3.6724,2.2492,2.2593,2.436,5.685,5.951,0.070149,2.2281,3.1049
3.451,4.3604,6.0455,0.48516,1.2787,2.8966,3.7343,4.5003,6.0112,0.65269,1.4199,2.8013,3.7665,4.5133,5.7058,0.39284,1.0759,2.0211,2.9766,3.6018,4.2931,5.1771,5.8498,0.13903,0.88524,1.6701,2.2656,2.8699,3.6756,4.3801,4.7784,4.2348,2.567,3.1936,3.8856,4.2254,4.4508,4.774,5.2256,5.6494,5.9854,0.013413,0.34804,0.65306,0.86014,1.0519,1.3886,2.0042,2.6796,3.1666,3.5632,3.8469,3.9849,4.071,4.1512,4.2095,4.2021,4.1224,4.0313,3.949,3.8169,3.542,3.1582,2.8707,2.5655,1.7164,0.96158,0.6159,0.17577,5.8803,5.488,5.2339,4.898,4.4165,4.0956,3.9424,3.6988,3.1683,2.8067,2.7489,2.6592,2.1424,1.6006,1.3136,0.88942,0.071386,5.7108,5.2538,4.5009,3.5951,3.0941,2.4969,1.3455,0.77541,0.42668,5.3521,4.5749,4.5298,4.3893,1.8409,2.1221,2.7013,4.8815,5.7325,0.025693,1.3017,2.8299
3.2357,3.8478,5.2413,0.13186,0.63357,1.6728,3.1938,3.6152,4.1315,6.1304,0.14204,0.014684,5.9203,2.2614,2.1247,2.2721,3.1389,4.326,4.814,5.4002,0.15397,0.8693,1.3519,2.0654,2.93,3.4856,4.0323,4.8531,5.6209,6.2031,0.61831,1.4459,2.0677,2.5912,3.2016,3.7785,4.1795,4.5327,4.9599,5.4033,5.7382,5.977,6.1886,0.12055,0.29321,0.38918,0.42544,0.40216,0.29193,0.14476,0.04846,6.2336,6.0738,5.8896,5.7938,5.8118,5.8516,5.8127,5.6798,5.5552,5.578,5.866,0.11903,0.46984,0.53571,0.52409,0.50323,0.41066,0.18514,6.1298,5.7989,5.5202,5.2173,4.8278,4.449,4.1588,3.8378,3.335,2.8383,2.5869,2.4708,2.1859,1.8352,1.7793,1.5839,0.8754,6.2348,5.7617,5.155,3.9924,3.3733,2.8933,1.5386,0.79437,0.52808,5.2494,4.3102,4.3742,5.5457,1.2635,1.8065,2.8222,4.1543,5.3095,6.2259,0.78378,2.2707
