1.2478,1.5637,1.8815,2.7928,3.8978,4.2701,4.5353,4.9877,5.9765,0.46896,0.85521,1.2207,1.9153,3.0586,3.6872,4.1383,5.3784,0.62087,1.1478,1.8539,2.9377,3.6344,4.0993,4.6523,5.4967,6.2814,0.5076,0.92674,1.2982,1.5166,1.552,1.4919,1.4101,1.3075,0.97192,5.0401,4.7028,4.5201,4.214,3.7828,3.532,3.5176,3.5836,3.5627,3.1852,2.3769,1.9956,1.8927,1.8693,1.7458,5.1821,5.2786,5.5905,0.3683
1.0415,1.6579,1.9812,2.4789,3.4139,4.1193,4.5226,4.9521,5.6739,0.23008,0.7579,1.1783,1.8367,3.0376,3.7949,4.3375,5.3693,0.31911,0.91826,1.747,3.2916,3.9224,4.3355,4.8533,5.6098,0.071426,0.64194,1.1552,1.5456,1.6848,1.6281,1.4996,1.3653,1.1989,0.61765,4.9028,4.5411,4.252,3.7713,3.2267,2.9896,3.0535,3.3401,3.6322,3.3812,2.21,1.9207,1.8707,1.8436,1.5937,5.3529,5.3158,5.4399,5.9051
1.0336,1.7242,1.8597,2.0977,2.7731,3.8783,4.411,4.7757,5.2789,6.0914,0.52481,0.98458,1.4645,2.5592,3.8055,4.4651,5.4064,0.14354,0.63389,0.97899,4.1251,4.4607,4.8385,5.4217,6.1331,0.41098,0.86515,1.317,1.6449,1.6991,1.5684,1.3949,1.2182,0.95671,0.0032386,4.8247,4.3607,3.8625,3.1476,2.5991,2.321,2.1644,1.9896,5.5197,5.5346,1.5218,1.748,1.7185,1.5789,0.86354,5.4699,5.1939,5.1183,5.1537
3.8899,1.8941,1.6596,1.6923,1.9709,3.3787,4.274,4.5803,4.9083,5.5426,0.20503,0.74961,1.0386,1.282,2.1095,4.7267,5.7712,0.48391,0.72509,0.56436,6.2115,5.9355,6.1725,0.3338,0.72943,1.0144,1.2425,1.4524,1.5583,1.3974,1.1806,1.0123,0.78778,0.31211,5.6131,4.7063,3.8731,2.9678,2.3827,1.9956,1.6275,1.1818,0.65601,0.16895,6.0989,6.0062,0.77117,1.0958,0.80149,0.22719,5.6364,4.9963,4.6659,4.4324
3.9111,2.6507,1.566,1.4487,1.4916,2.0381,4.3345,4.5369,4.7213,5.1397,0.069794,0.7452,0.91784,0.94716,0.93335,1.1876,1.8164,1.89,1.6792,1.1698,0.66323,0.58353,0.80533,1.1593,1.4907,1.7475,1.9624,2.3284,5.0953,5.3253,5.4553,5.5122,5.4415,5.2868,5.0876,4.3246,2.5446,2.2208,1.9892,1.6831,1.2776,0.86781,0.54085,0.26048,6.1915,5.6437,5.3073,5.8138,0.054708,0.095023,6.0003,4.9096,4.3425,4.136
3.9675,3.5984,2.0857,1.4416,1.1914,0.72552,5.5806,5.0005,4.8192,4.6742,1.5811,1.3827,1.1808,0.96612,0.89515,1.3577,2.1411,2.3775,2.3471,2.022,1.3556,1.1217,1.3461,1.7562,2.1291,2.4292,2.7857,3.6865,4.7077,4.9147,4.826,4.6037,4.3934,4.2732,4.0515,1.7895,1.7685,1.8512,1.8206,1.5718,1.1331,0.76774,0.54631,0.35631,6.2734,5.353,4.8164,5.0182,6.0417,0.30253,0.36309,5.9478,4.326,4.1059
4.1577,3.9182,3.7062,3.4327,0.45724,0.25824,0.20022,0.2664,0.77063,2.1499,2.5287,2.5915,2.4685,1.6251,0.86021,1.54,2.4529,2.7097,2.7749,2.6909,2.2773,1.8304,2.0121,2.4097,2.7131,2.9455,3.2153,3.7023,4.3299,4.5208,4.3474,4.0635,3.7967,3.4613,2.5533,1.5384,1.2962,1.3123,1.5582,1.8797,0.90107,0.7116,0.68544,0.62205,0.24114,4.5021,4.1777,4.0355,3.0599,1.1077,0.94526,0.76955,0.24563,4.6548
4.7697,4.121,4.0055,4.0956,4.8885,0.082357,0.43254,0.70245,1.1684,2.0215,2.6948,3.0372,3.2813,3.5858,4.259,3.2338,3.0703,3.1869,3.2747,3.3239,3.266,2.9763,2.889,3.0471,3.1951,3.3137,3.4329,3.5942,3.7962,3.8582,3.7333,3.5591,3.3414,2.969,2.2594,1.485,0.91541,0.029023,5.0993,4.6111,4.3243,3.9651,3.2903,2.7339,2.9543,3.4666,3.565,3.3601,2.8115,1.9337,1.3015,0.92537,0.62081,0.14701
5.6942,4.3631,4.1554,4.1977,4.6194,0.087343,0.62312,0.90407,1.3016,2.0598,2.8558,3.2847,3.5596,3.8355,4.2151,4.385,4.0025,3.8715,3.8973,3.9671,4.0263,3.9391,3.6739,3.5835,3.5985,3.6086,3.5673,3.4318,3.224,3.1252,3.151,3.1481,3.0254,2.7209,2.2077,1.5822,0.7433,5.7491,5.0523,4.6773,4.3501,3.9866,3.6032,3.3097,3.2097,3.2754,3.2773,3.0988,2.766,2.2437,1.5649,1.0297,0.69244,0.37849
6.0481,4.7467,4.3394,4.2828,4.4878,0.39616,0.89415,1.119,1.4637,2.2174,3.0977,3.5279,3.7734,4.0015,4.3198,4.6316,4.6238,4.5282,4.5081,4.5501,4.6227,4.64,4.426,4.1657,4.0436,3.9219,3.6579,3.1711,2.7691,2.6618,2.7275,2.8189,2.8073,2.6332,2.3389,1.9894,1.2001,5.4491,5.04,4.7548,4.4257,4.0531,3.7326,3.5353,3.4524,3.4027,3.2521,3.0118,2.7496,2.4015,1.8388,1.1919,0.75465,0.41824
6.1187,5.3778,4.7626,4.4362,4.0695,1.6224,1.4507,1.5272,1.8313,2.7162,3.5526,3.8715,4.0487,4.2353,4.5438,4.9,5.035,5.0356,5.0349,5.0766,5.1744,5.3069,5.3229,5.0949,4.8114,4.4722,3.6751,2.7694,2.4719,2.3958,2.4186,2.5304,2.717,2.8579,2.8935,2.9146,3.0352,3.5818,4.6545,4.8649,4.6189,4.2061,3.9571,3.913,3.9707,3.966,3.6517,3.1259,2.792,2.5479,2.2034,1.5836,0.87265,0.35959
6.0355,6.005,6.0948,0.58402,2.0663,2.31,2.4441,2.6792,3.2458,3.9841,4.3365,4.4713,4.5544,4.6971,4.9767,5.2667,5.424,5.4975,5.5548,5.6396,5.7854,5.9786,6.0841,6.0077,5.8333,5.6028,3.044,2.5503,2.4256,2.3288,2.2557,2.4373,3.9482,4.0097,3.7907,3.5627,3.3307,3.0275,2.5261,1.8418,1.3092,0.87388,0.11366,5.4706,5.1112,4.9498,4.7309,4.0487,3.1022,2.7761,2.6477,2.5175,1.8645,6.2317
5.8394,6.2646,0.46157,1.1356,1.8896,2.5008,3.0199,3.5509,4.102,4.5823,4.9358,5.1756,5.327,5.4307,5.5496,5.6937,5.8411,5.9894,6.1504,0.055474,0.2609,0.41274,0.43529,0.34543,0.17268,4.1877,3.4126,3.2936,3.2367,3.3234,4.0311,4.6707,4.6421,4.4403,4.1812,3.8821,3.5314,3.111,2.6152,2.0799,1.5681,1.0975,0.61708,0.067337,5.7994,5.3868,5.0936,4.7632,3.9769,3.0943,2.8847,2.9564,3.332,4.9445
5.7797,6.1064,0.38892,1.3171,2.0724,2.6012,3.1482,3.8045,4.4077,4.8269,5.1131,5.3299,5.5165,5.6913,5.8583,6.0284,6.2191,0.16919,0.46517,0.80679,1.114,1.3524,1.6822,2.5494,3.321,3.5983,3.7366,3.8401,3.9476,4.0892,4.2639,4.4046,4.463,4.4427,4.3416,4.1379,3.8194,3.4341,3.0413,2.5988,2.0031,1.351,0.84217,0.37844,6.0712,5.4466,5.0149,4.674,4.1056,3.1164,2.663,2.5813,2.7338,5.3387
6.0073,5.7213,5.3919,3.9674,3.0201,2.7695,2.501,1.7485,0.3694,5.3814,4.3879,4.2251,4.3819,4.885,5.636,6.1287,0.13018,0.37926,0.76346,1.4705,2.0709,2.4338,2.8264,3.2328,3.5354,3.7316,3.8543,3.9189,3.9313,3.9194,3.9481,4.0564,4.218,4.3777,4.4759,4.4521,4.2854,4.0657,3.8926,3.7497,3.5264,2.816,1.5506,0.89281,5.8425,4.9145,4.599,4.2879,3.6818,2.8184,2.3173,1.9918,1.4888,0.39571
