2.2099,3.3511,4.1195,4.7458,5.4925,0.073323,0.84167,1.5389,2.3118,3.2285,4.2949,5.591,0.40455,1.1754,1.8136,2.3753,2.8594,3.2734,3.6351,3.9579,4.2462,4.5043,4.7421,4.9712,5.1952,5.4023,5.5645,5.6539,5.6794,5.7007,5.7663,5.8616,5.915,5.8123,5.4894,5.1522,4.9456,4.7456,4.2211,3.1679,2.7154,2.4897,1.7571,0.31145,0.094474,0.046305,5.9346,3.7821,3.7942,3.9921,4.6732,0.42691,0.94941,1.4126
1.5157,2.4388,3.588,4.219,4.7836,5.5536,0.14229,0.808,1.3786,2.0306,2.7804,3.4357,3.9687,4.6109,0.76248,1.7514,2.3954,2.9212,3.307,3.5992,3.852,4.0987,4.3451,4.5799,4.7944,4.99,5.1703,5.3329,5.4705,5.5892,5.7156,5.8585,5.9858,6.0309,5.9041,5.5896,5.2737,5.0468,4.7909,4.2592,3.4535,2.9874,2.6847,1.9928,0.73104,0.38033,0.24401,5.8904,4.0142,3.967,4.1222,5.0034,0.6973,1.0806
1.1186,1.7969,2.9718,3.7935,4.3812,5.0993,6.0051,0.47326,1.0834,1.7477,2.5205,3.2246,3.8124,4.4188,5.1598,5.9162,0.26412,0.91804,1.7289,2.3734,2.7489,3.0371,3.3515,3.6983,4.0118,4.2514,4.4175,4.5112,4.5233,4.6073,5.3996,5.9831,6.2695,0.17751,0.23879,0.055817,5.8516,5.4131,5.1554,4.8821,4.2872,3.4386,3.0137,2.7425,2.0024,0.67278,0.40534,0.35183,5.2736,3.8041,3.9417,4.3143,6.0316,0.67129
0.63471,1.3523,2.346,3.2608,3.9529,4.7026,5.6226,0.15981,0.84009,1.5644,2.385,3.1303,3.7659,4.4057,5.0938,5.7277,6.2466,0.42296,0.88146,1.3215,1.6821,1.9692,2.2411,2.5414,2.8573,3.1151,3.2283,3.1392,2.915,2.7653,2.739,2.7003,2.2393,1.3601,1.1063,0.97638,0.6191,6.084,5.5507,5.3148,5.0282,4.2172,3.3813,3.1337,3.0126,2.0902,0.57856,0.626,0.98295,2.5854,3.613,4.1629,5.0467,6.1809
6.0011,0.67239,1.6646,2.4245,3.114,3.9352,4.9101,5.7727,0.26708,1.1767,2.1794,3.0035,3.7143,4.4171,5.0806,5.6444,6.1222,0.26982,0.66834,1.0213,1.3185,1.5753,1.8203,2.0713,2.321,2.5372,2.6792,2.7245,2.7072,2.7103,2.7726,2.8452,2.8111,2.4889,1.954,1.6263,1.4034,0.92705,6.1938,5.715,5.5278,5.2187,4.153,3.5276,3.446,3.4747,2.9026,0.94954,1.1432,1.5155,2.3088,3.848,4.6954,5.3039
5.1231,5.8302,0.74617,1.5118,2.0432,2.6822,3.5654,4.3419,4.895,5.4311,6.2044,1.0674,2.7742,4.5257,5.0989,5.5294,5.9586,0.1116,0.50452,0.81943,1.0709,1.2962,1.5266,1.7686,2.0047,2.2121,2.3795,2.5097,2.6229,2.7551,2.9129,3.0493,3.1143,3.052,2.7653,2.2965,1.9697,1.7862,1.4562,0.34239,6.0476,5.9184,5.7199,4.5629,3.8158,3.739,3.7361,3.1541,1.2478,1.2933,1.4967,2.1434,4.2158,4.7159
4.6699,5.2687,0.013088,0.93593,1.5398,2.1688,3.0027,3.8067,4.4106,4.9805,5.6762,0.14606,0.73131,1.1884,1.7863,4.3202,5.1588,5.8671,0.15959,0.49873,0.69881,0.85874,1.0519,1.3056,1.5788,1.814,1.995,2.1443,2.3806,3.2425,3.6591,3.5967,3.5599,3.5599,3.5224,3.2857,2.7515,2.4237,2.3398,2.2336,1.5463,0.45175,0.23281,0.14727,5.6853,4.0307,3.9806,4.0862,5.0825,1.0263,1.2791,1.682,2.9923,4.1631
4.3453,5.0257,5.9045,0.54725,1.2489,1.9173,2.7362,3.5661,4.225,4.8376,5.5577,0.04794,0.6811,1.2223,1.8522,2.674,3.381,3.8788,4.4269,5.188,5.6955,5.9295,6.1147,0.071195,0.38117,0.65702,0.69481,0.30201,6.0778,5.8122,5.5743,5.0604,4.3858,4.1266,4.0868,4.0259,3.6345,2.9909,2.7376,2.6388,2.4131,1.568,0.81561,0.62924,0.54187,6.0378,4.4407,4.4682,4.7632,6.111,1.1443,1.6821,2.426,3.5334
3.874,4.8536,5.5724,0.070205,0.89756,1.6406,2.3989,3.2424,4.0058,4.6605,5.364,6.1772,0.61094,1.1807,1.7482,2.4025,3.0065,3.4444,3.8017,4.189,4.6325,5.0393,5.3479,5.584,5.7841,5.9569,6.0731,6.1056,6.0808,6.0321,5.9436,5.7359,5.2881,4.7947,4.5566,4.4255,4.1117,3.4657,3.0769,2.9137,2.715,2.2148,1.4522,1.0486,0.84496,0.52745,5.6843,4.9871,4.8982,4.9905,0.65992,1.9411,2.2713,2.8213
1.561,1.9686,4.19,4.5122,4.8491,5.6428,0.44396,1.0025,1.4744,2.2414,3.2261,3.8461,4.4027,5.7326,0.70164,1.327,2.0652,2.8495,3.3804,3.762,4.1369,4.5688,4.9891,5.2889,5.4818,5.6467,5.8527,6.106,0.035928,0.12186,0.060662,6.1508,5.873,5.5768,5.2722,4.8644,4.3251,3.9656,3.7503,3.4849,3.112,2.6708,2.2095,1.7289,1.224,0.71395,0.18559,5.845,5.1474,4.5839,4.1432,3.4679,2.1259,1.6351
