1.2469,1.4023,2.0222,4.0204,4.3069,4.4219,4.4979,4.89,0.8058,6.0446,5.6881,5.7773,6.1012,0.38084,0.98304,1.4016,1.6763,1.8558,1.8239,1.174,0.93658,1.0552,1.1631,1.1966,1.1509,1.0452,0.91316,0.73916,0.39355,6.1322,5.7612,5.6019,5.5248,5.5011,1.8148,1.525,0.90249,0.44568,0.18754,6.2475,5.8679,5.0998,4.5058,4.3693,4.8005,0.27941,0.59393,0.65235,4.0248,4.0369,4.0904,4.1529,1.0533,1.1501
1.4897,1.7091,2.6283,4.1783,4.5094,4.7191,5.096,0.6748,1.151,0.26554,5.5402,5.6218,5.9761,0.27513,0.83105,1.1776,1.3801,1.504,1.5848,1.6487,1.6984,1.7065,1.6304,1.4012,1.0021,0.66169,0.51015,0.44988,0.38228,0.26988,0.13492,0.016938,6.2192,6.1872,6.2575,0.24736,0.4156,0.34029,0.20753,0.01445,5.866,4.9468,4.3528,4.143,1.6002,0.9106,0.8724,0.72333,4.7692,4.4094,4.4049,4.468,0.86611,1.357
3.4123,3.5069,3.828,5.8737,0.16191,0.37113,0.5987,1.0814,2.1948,2.7792,2.9474,3.0574,3.3297,4.1223,5.124,5.7654,0.10414,0.79237,1.4023,1.878,2.2739,2.6453,3.0419,3.558,4.5142,5.7361,0.027895,0.31104,0.46113,0.52545,0.52698,0.47935,0.3891,0.25792,0.087584,6.1664,5.9121,4.8097,2.8538,2.6146,2.3959,2.0793,1.7365,1.5763,1.5708,1.574,1.4091,0.73606,0.014863,6.0612,5.9746,5.838,4.4277,3.4485
4.1497,4.2122,4.5691,0.86418,0.99248,1.0419,1.0718,1.4755,3.6928,3.2022,2.7449,2.6668,2.9131,3.5352,4.2398,4.6855,5.0129,5.4041,0.28745,2.0916,2.8236,3.4233,3.8486,4.1334,4.3575,4.6107,5.0947,6.1668,0.62321,0.92803,1.0723,1.1036,1.0164,0.79842,0.45658,6.2192,4.4833,3.5332,3.2303,2.9695,2.5882,2.0195,1.5629,1.4144,1.5794,2.2442,2.9155,1.103,0.53099,0.55353,0.56803,0.47331,4.5879,4.1538
4.4186,4.4491,4.7258,1.2311,1.3028,1.3366,1.3311,4.6781,4.4227,3.7504,2.7307,2.594,2.8367,3.471,4.2229,4.6678,4.9506,5.2086,5.5466,2.6295,3.4582,3.9715,4.2552,4.4077,4.4861,4.5111,4.4716,4.2384,3.2365,2.5295,2.3642,2.2823,2.1912,2.0679,1.9649,2.6738,3.5809,3.4901,3.3138,3.0855,2.7253,2.1796,1.7034,1.5127,1.687,2.8093,3.436,2.7635,0.98605,0.89639,0.85797,0.70855,5.0271,4.4586
4.8526,4.7726,4.1908,1.861,1.8249,1.8373,1.8413,5.0806,5.0881,4.9873,2.7317,2.5619,2.797,3.4169,4.3401,4.857,5.1345,5.3514,5.5651,4.9231,4.2248,4.6022,4.8138,4.9136,4.9187,4.7674,4.3171,3.812,3.6032,3.5037,3.3879,3.2535,3.1317,3.0434,3.0119,3.0966,3.3381,3.515,3.4868,3.3301,3.0688,2.6812,2.2506,2.0052,2.2346,3.2274,3.4466,2.841,1.7807,1.4087,1.2181,0.90082,5.811,5.0165
6.0709,5.8587,3.5958,3.069,3.0252,3.094,3.6984,5.6091,5.8331,5.9114,5.9605,2.9086,2.9575,3.1438,6.0512,6.1967,0.046384,0.27413,1.1627,3.2252,4.6394,5.5553,5.8783,6.0798,6.2768,0.29072,1.4056,3.1272,3.5836,3.8231,3.8892,3.8211,3.6874,3.5483,3.4332,3.3573,3.3807,3.8734,4.61,4.4855,4.1838,3.948,3.7939,3.701,3.6436,3.4986,3.1462,2.8883,2.7191,2.5329,2.2058,1.3496,0.35172,6.2582
0.67408,0.62297,3.9913,3.8513,3.8538,3.9002,4.2158,0.15014,0.29631,0.15643,6.0058,5.4333,5.4724,0.29775,0.85768,1.0728,1.2789,1.6232,2.3075,3.1321,3.9993,0.033374,0.39523,0.58373,0.76564,1.0038,1.3587,1.8763,2.7618,4.0939,4.4594,4.4277,4.2643,4.0756,3.9121,3.8015,3.9219,5.9548,5.9612,5.5992,5.0879,4.6577,4.3919,4.2307,4.0924,3.686,2.9032,3.0984,3.2962,3.3486,3.249,2.3657,0.94878,0.73993
1.0652,0.9107,4.8609,4.373,4.3175,4.3099,4.4337,0.99961,0.97092,0.74728,6.136,5.382,5.465,0.18762,1.074,1.3876,1.6333,1.9926,2.6543,3.4131,3.9282,0.37556,0.84877,1.0115,1.1569,1.3331,1.5595,1.7744,1.7815,1.0631,6.0322,5.4973,5.1476,4.8841,4.7095,4.6846,5.2376,6.1811,6.1944,5.8933,5.4624,5.0585,4.7599,4.5416,4.3349,3.9294,3.3471,3.6054,3.7728,3.7717,3.6173,2.8302,1.4919,1.1875
1.5155,1.0765,5.4778,4.9942,4.8761,4.8352,6.2161,1.5963,1.5934,1.5415,0.66112,5.229,5.305,6.1903,1.4468,1.7785,2.0334,2.4343,3.1623,3.8621,4.234,4.594,1.3848,1.5205,1.6591,1.8325,2.0364,2.1535,1.9684,1.4429,0.84205,0.27433,6.0777,5.7524,5.5682,5.5205,5.7181,6.2377,0.11909,6.1698,5.8441,5.5564,5.3063,5.0481,4.7098,4.2796,4.1559,4.347,4.3867,4.2528,3.8815,2.9429,2.1032,1.7511
