1.9255,2.1673,2.5715,3.7586,4.579,4.8362,5.0141,5.3296,6.0165,0.32832,0.58992,0.77051,1.019,1.4258,1.9007,2.2246,2.3968,2.5197,2.7,3.0188,3.4115,3.7225,3.9388,4.1227,4.3251,4.5199,4.576,4.4967,4.3747,4.1959,3.8111,3.0501,2.4738,2.2083,1.9867,1.6265,1.1692,0.89827,0.79111,0.69114,0.3785,5.893,5.4138,5.342,5.5028,0.36015,1.9282,2.4737,3.6161,4.5908,4.9752,5.2983,6.2415,1.5617
2.3032,2.5245,3.3905,4.9256,5.295,5.5489,5.9948,0.83249,1.5518,1.7634,1.8107,1.7577,1.8554,2.6719,2.7003,2.6626,2.6837,2.8228,3.1925,3.7181,4.0664,4.2642,4.4479,4.7037,5.0197,5.2392,5.2684,5.1635,5.019,4.8837,4.7297,4.3868,3.4933,2.8722,2.6021,2.2023,1.5863,1.1967,1.0075,0.8183,0.34668,5.6446,5.1848,5.1327,0.25032,1.5707,1.653,1.5682,5.2575,5.1482,5.1825,5.2611,1.8649,2.1718
2.4709,2.8918,4.1716,5.1127,5.5234,5.9571,0.42897,1.338,1.8779,2.2616,2.7209,3.4226,4.0532,4.3142,4.2863,4.0243,3.8495,4.1673,4.6241,4.824,4.8964,4.9667,5.1184,5.3638,5.593,5.7044,5.6958,5.6039,5.4798,5.3748,5.3072,5.2361,5.0352,4.5115,3.8721,3.2839,2.182,1.4218,1.141,0.89973,0.28749,5.4101,5.0164,4.9444,1.5905,1.6697,1.6622,1.3801,5.3151,5.2307,5.2908,5.4877,1.9321,2.2492
2.6463,3.4098,4.5172,5.1927,5.6999,0.032308,0.82729,1.5255,2.0506,2.5481,3.1257,3.7313,4.2029,4.5206,4.7481,4.9512,5.1705,5.3744,5.5377,5.685,5.8446,6.0274,6.2045,0.037225,0.079919,0.077925,0.050569,6.2806,6.1964,6.0901,5.9833,5.8758,5.7257,5.4559,5.0145,4.5202,3.788,1.4474,1.1637,0.94342,0.10586,5.139,4.9868,5.4623,1.3451,1.5736,1.7054,4.0455,5.002,5.1701,5.4313,0.15141,1.7949,2.2299
3.0923,4.1292,4.821,5.3771,6.0313,0.52321,1.2083,1.7703,2.3222,2.9259,3.519,4.013,4.418,4.7831,5.126,5.4107,5.6192,5.8062,6.0316,0.028362,0.3297,0.59312,0.78041,0.89041,0.94485,0.97241,0.98969,0.98953,0.94932,0.84919,0.68855,0.49285,0.29582,0.11618,6.2592,6.2745,0.42732,0.96764,1.3407,2.0232,3.0084,2.4932,0.92902,0.94746,1.0053,1.0185,5.4545,4.6985,4.8027,5.0614,6.0659,1.3764,1.8503,2.3086
4.0808,4.8215,5.3461,6.0022,0.57941,1.2893,1.8281,2.3903,3.0751,3.7297,4.2175,4.6171,5.0358,5.4876,5.8194,5.9817,6.1087,0.034563,0.34628,0.68365,0.9608,1.165,1.3224,1.4566,1.5733,1.6586,1.6941,1.6743,1.6115,1.5294,1.4542,1.4076,1.4003,1.4199,1.4257,1.4156,1.4587,1.6383,2.0618,2.5649,2.5134,1.6967,1.2884,1.1712,1.0723,0.60838,5.2688,5.0148,5.0746,5.4277,1.3682,1.901,2.264,2.9267
4.5285,5.339,6.0772,0.55945,1.3019,1.9774,2.6559,3.384,4.0757,4.6674,5.2197,5.8097,0.1125,0.53443,0.71723,0.7082,0.72373,0.91995,1.1974,1.4353,1.6086,1.7393,1.8558,1.9754,2.0914,2.179,2.2137,2.1835,2.1008,2.0156,1.9943,2.0683,2.204,2.2959,2.2275,2.0414,1.9517,2.0399,2.261,2.4748,2.3168,1.602,1.3402,1.3283,1.3335,0.99605,5.5013,5.397,5.5887,6.0969,1.4501,2.3681,2.9344,3.6428
4.6804,5.7526,0.28159,0.92061,1.6036,2.4031,3.1908,3.8698,4.502,5.1587,5.8358,0.17748,0.70876,1.1546,1.5118,1.7303,1.7983,1.8643,2.0088,2.1915,2.3678,2.5065,2.5939,2.6473,2.7001,2.7635,2.8201,2.8367,2.7813,2.6769,2.6385,2.7298,2.888,3.0012,2.9496,2.6795,2.4385,2.4074,2.5022,2.5939,2.3974,1.6552,1.4394,1.5238,1.6466,1.5863,5.8875,5.7766,5.975,0.050498,1.285,2.8455,3.3724,3.8907
4.8521,6.1412,0.58647,1.1373,1.8381,2.7601,3.5425,4.1572,4.7958,5.5452,6.2686,0.57406,1.0983,1.6321,2.1324,2.449,2.5302,2.5396,2.6617,2.8951,3.154,3.3585,3.4672,3.4877,3.4866,3.5355,3.6433,3.7665,3.8378,3.7857,3.6378,3.5741,3.6389,3.7303,3.7203,3.468,3.068,2.8728,2.8609,2.8916,2.7217,1.9363,1.6779,1.8094,1.9824,2.0055,0.16195,6.1288,6.2589,0.21361,1.1899,3.2585,3.6428,4.0529
5.2154,0.29456,0.9009,1.4196,2.2023,3.2097,3.9255,4.5098,5.2126,6.0559,0.47645,1.0364,1.6087,2.25,2.7948,3.1027,3.1971,3.2094,3.3322,3.5749,3.8219,4.0079,4.122,4.1757,4.2097,4.2792,4.3945,4.5178,4.6022,4.603,4.5038,4.3975,4.388,4.4294,4.4121,4.2146,3.8094,3.4898,3.3808,3.3651,3.239,2.5603,2.1631,2.2317,2.3558,2.3141,0.70437,0.21605,0.27665,0.44199,1.5094,3.6364,3.9216,4.2943
